,Zoning_Class,Lot_Extent,Lot_Size,Road_Type,Property_Shape,Land_Outline,Utility_Type,Lot_Configuration,Property_Slope,Neighborhood,Condition1,Condition2,House_Type,House_Design,Overall_Material,Construction_Year,Remodel_Year,Roof_Design,Roof_Quality,Exterior1st,Exterior2nd,Brick_Veneer_Type,Brick_Veneer_Area,Exterior_Material,Exterior_Condition,Foundation_Type,Basement_Height,Basement_Condition,Exposure_Level,BsmtFinType1,BsmtFinSF1,BsmtFinType2,Total_Basement_Area,Heating_Type,Heating_Quality,Air_Conditioning,Electrical_System,First_Floor_Area,Second_Floor_Area,Grade_Living_Area,Full_Bathroom_Above_Grade,Half_Bathroom_Above_Grade,Kitchen_Quality,Rooms_Above_Grade,Functional_Rate,Fireplaces,Fireplace_Quality,Garage,Garage_Built_Year,Garage_Finish_Year,Garage_Size,Garage_Quality,Garage_Condition,Pavedd_Drive,Sale_Type,Sale_Condition,Sale_Price
1123,RLD,50.0,9405,Paved,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1Story,5,1947,2008,Hip,SS,VinylSd,VinylSd,None,0.0,TA,Ex,CB,TA,TA,No,Unf,0,Unf,698,GasA,Ex,Y,SBrkr,698,0,698,1,0,TA,4,TF,0,,,,,0,,,Y,WD,Normal,118000
1124,RLD,70.04583333333333,9125,Paved,IR1,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,SLvl,7,1992,1992,Gable,SS,HdBoard,HdBoard,BrkFace,170.0,TA,TA,PC,Gd,TA,No,Unf,0,Unf,384,GasA,Gd,Y,SBrkr,812,670,1482,2,1,Gd,7,TF,1,TA,Attchd,1992.0,Fin,2,TA,TA,Y,WD,Normal,163900
1125,RLD,60.0,10434,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,4,1955,1955,Gable,SS,Plywood,Plywood,None,0.0,TA,TA,CB,TA,TA,No,Unf,0,Unf,1005,GasA,TA,Y,SBrkr,1005,0,1005,1,0,Fa,5,TF,1,TA,Detchd,1977.0,Unf,2,Fa,Fa,Y,WD,Normal,115000
1126,RLD,53.0,3684,Paved,Reg,Lvl,AllPub,I,GS,Blmngtn,Norm,Norm,TwnhsE,1Story,7,2007,2007,Hip,SS,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,1373,GasA,Ex,Y,SBrkr,1555,0,1555,2,0,Gd,7,TF,1,TA,Attchd,2007.0,Fin,3,TA,TA,Y,WD,Normal,174000
1127,RLD,182.0,14572,Paved,IR3,Lvl,AllPub,C,GS,Gilbert,Norm,Norm,1Fam,1Story,7,2004,2004,Hip,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,Av,GLQ,1300,Unf,1530,GasA,Ex,Y,SBrkr,1530,0,1530,2,0,Gd,7,TF,1,Gd,Attchd,2004.0,Fin,3,TA,TA,Y,WD,Family,259000
1128,RLD,59.0,11796,Paved,IR1,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,2Story,7,2004,2005,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,Av,Unf,0,Unf,847,GasA,Ex,Y,SBrkr,847,1112,1959,2,1,Gd,8,TF,1,Gd,BuiltIn,2004.0,Fin,2,TA,TA,Y,WD,Normal,215000
1129,RMD,60.0,7200,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,Duplex,SFoyer,5,1980,1980,Gable,SS,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CB,Gd,TA,Gd,GLQ,936,Unf,936,GasA,TA,Y,SBrkr,936,0,936,1,0,TA,4,TF,0,,Detchd,1980.0,Unf,2,TA,TA,Y,WD,Normal,140000
1130,RLD,65.0,7804,Paved,Reg,Lvl,AllPub,I,GS,SWISU,Norm,Norm,1Fam,1.5Fin,4,1928,1950,Gable,SS,WdShing,Plywood,None,0.0,TA,TA,BT,TA,TA,No,BLQ,622,Unf,1122,GasA,TA,Y,SBrkr,1328,653,1981,2,0,Gd,7,MD2,2,TA,Detchd,1981.0,Unf,2,TA,TA,Y,WD,Normal,135000
1131,RLD,63.0,10712,Paved,Reg,Lvl,AllPub,I,GS,Mitchel,Norm,Norm,1Fam,1Story,5,1991,1992,Gable,SS,HdBoard,HdBoard,None,0.0,TA,TA,PC,Gd,TA,Mn,BLQ,212,Unf,974,GasA,TA,Y,SBrkr,974,0,974,1,0,TA,5,TF,0,,,,,0,,,Y,Oth,Abnorml,93500
1132,RMD,90.0,9900,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,2Story,6,1880,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BT,TA,TA,Mn,Unf,0,Unf,1008,GasW,TA,Y,SBrkr,1178,1032,2210,2,0,Fa,8,TF,0,,Detchd,1930.0,Unf,1,Fa,TA,N,WD,Normal,117500
1133,RLD,80.0,9828,Paved,IR1,Lvl,AllPub,I,GS,SawyerW,Norm,Norm,1Fam,2Story,8,1995,1995,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,No,GLQ,584,Unf,1128,GasA,Ex,Y,SBrkr,1142,878,2020,2,1,Gd,8,TF,1,TA,Attchd,1995.0,RFn,2,TA,TA,Y,WD,Normal,239500
1134,RLD,57.0,8773,Paved,IR1,HLS,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,2Story,6,1997,1997,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,PC,Gd,TA,Av,Unf,0,Unf,916,GasA,Gd,Y,SBrkr,916,684,1600,2,1,TA,7,TF,1,TA,Attchd,1997.0,Fin,2,TA,TA,Y,WD,Normal,169000
1135,RMD,60.0,6180,Paved,Reg,Lvl,AllPub,C,GS,BrkSide,Norm,Norm,1Fam,1Story,6,1926,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BT,TA,TA,No,Unf,0,Unf,960,GasA,TA,N,SBrkr,986,0,986,1,0,TA,5,TF,1,Gd,Detchd,1926.0,Unf,1,TA,TA,Y,WD,Normal,102000
1136,RLD,80.0,9600,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1.5Fin,6,1950,1950,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,CB,TA,TA,No,BLQ,280,Unf,1032,GasA,TA,Y,FuseA,1032,220,1252,1,0,TA,6,TF,0,,Attchd,1950.0,Unf,1,TA,TA,Y,WD,Abnorml,119000
1137,RLD,54.0,6342,Paved,Reg,Lvl,AllPub,I,GS,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,1875,1996,Gable,SS,VinylSd,VinylSd,None,0.0,TA,Gd,CB,TA,TA,No,Unf,0,Unf,780,GasA,Gd,N,SBrkr,780,240,1020,1,0,TA,6,TF,0,,,,,0,,,N,WD,Normal,94000
1138,RLD,70.04583333333333,9819,Paved,IR1,Lvl,AllPub,I,MS,Mitchel,Norm,Norm,1Fam,1Story,6,1977,1977,Gable,SS,Plywood,ImStucc,None,0.0,TA,TA,PC,TA,TA,Gd,ALQ,1567,Unf,1567,GasA,TA,Y,SBrkr,1567,0,1567,2,0,Gd,5,TF,2,TA,Attchd,1977.0,RFn,2,TA,TA,Y,WD,Normal,196000
1139,RLD,98.0,8731,Paved,IR1,Lvl,AllPub,I,GS,BrkSide,Norm,Norm,1Fam,1Story,5,1920,1950,Gable,SS,Stucco,Stucco,None,0.0,TA,Fa,BT,TA,TA,No,BLQ,645,Unf,915,GasA,TA,Y,SBrkr,1167,0,1167,1,0,TA,6,MajD1,1,Gd,Detchd,1972.0,Unf,2,TA,TA,Y,WD,Normal,144000
1140,RLD,60.0,7350,Paved,Reg,Lvl,AllPub,C,GS,NAmes,Norm,Norm,1Fam,1Story,5,1951,1951,Gable,SS,HdBoard,HdBoard,None,0.0,TA,TA,CB,TA,TA,Mn,ALQ,852,Unf,952,GasA,TA,Y,SBrkr,952,0,952,1,0,TA,4,TF,0,,Detchd,1988.0,Unf,2,TA,TA,Y,COD,Abnorml,139000
1141,RLD,70.04583333333333,10304,Paved,IR1,Lvl,AllPub,CulDSac,GS,NWAmes,PosN,Norm,1Fam,2Story,5,1976,1976,Gable,SS,Plywood,Plywood,BrkFace,44.0,TA,Gd,CB,TA,TA,No,ALQ,381,Unf,780,GasA,Ex,Y,SBrkr,1088,780,1868,2,1,Gd,9,TF,1,TA,Attchd,1976.0,Unf,2,TA,TA,Y,WD,Normal,197500
1142,RLD,77.0,9965,Paved,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,2Story,8,2006,2007,Hip,SS,VinylSd,VinylSd,Stone,340.0,Gd,TA,PC,Ex,TA,Gd,GLQ,1150,Unf,1466,GasA,Ex,Y,SBrkr,1466,1362,2828,3,0,Gd,11,TF,1,TA,BuiltIn,2006.0,RFn,3,TA,TA,Y,New,Partial,424870
1143,RLD,70.04583333333333,9000,Paved,Reg,Lvl,AllPub,I,GS,Sawyer,Norm,Norm,1Fam,1Story,5,1959,1959,Gable,SS,Wd Sdng,Plywood,None,0.0,TA,TA,CB,TA,TA,No,GLQ,288,Unf,1006,GasA,TA,Y,SBrkr,1006,0,1006,1,0,TA,5,TF,0,,,,,0,,,Y,WD,Normal,80000
1144,RLD,60.0,12180,Paved,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,2fmCon,1.5Fin,4,1941,1950,Gable,SS,MetalSd,MetalSd,None,0.0,TA,Fa,BT,Gd,TA,No,BLQ,348,Unf,672,Grav,Fa,N,FuseA,672,252,924,1,0,Fa,5,TF,0,,Detchd,1941.0,Unf,1,TA,TA,Y,WD,Normal,80000
1145,RMD,52.0,6240,Paved,Reg,Lvl,AllPub,I,GS,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1928,1950,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,BT,TA,TA,No,Unf,0,Unf,1042,GasA,Ex,Y,SBrkr,1042,534,1576,1,0,TA,8,TF,1,Gd,Detchd,1928.0,Unf,1,TA,TA,Y,WD,Family,149000
1146,RLD,70.04583333333333,11200,Paved,Reg,Lvl,AllPub,I,GS,SawyerW,Norm,Norm,1Fam,1Story,6,1985,1985,Gable,SS,Wd Sdng,Wd Shng,BrkFace,85.0,Gd,TA,CB,Gd,TA,No,GLQ,1258,Unf,1298,GasA,TA,Y,SBrkr,1298,0,1298,2,0,Gd,5,TF,1,TA,Attchd,1985.0,Unf,2,TA,TA,Y,WD,Normal,180000
1147,RLD,75.0,12000,Paved,Reg,Bnk,AllPub,I,GS,Crawfor,Norm,Norm,1Fam,2Story,7,1941,1950,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,CB,TA,TA,No,Rec,275,Unf,704,GasA,Ex,Y,SBrkr,860,704,1564,1,1,Fa,7,TF,1,Gd,Attchd,1941.0,Unf,1,TA,TA,Y,WD,Normal,174500
1148,RMD,70.04583333333333,5700,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,1.5Fin,7,1926,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PC,TA,TA,No,Unf,0,Unf,572,GasA,TA,Y,SBrkr,572,539,1111,1,0,TA,5,TF,1,Gd,Detchd,1982.0,Unf,1,TA,TA,Y,WD,Normal,116900
1149,RMD,50.0,9000,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Artery,Norm,1Fam,2Story,7,1920,1988,Hip,SS,VinylSd,VinylSd,None,0.0,TA,Gd,PC,TA,TA,No,ALQ,624,Unf,650,GasA,Ex,Y,SBrkr,832,650,1482,1,0,TA,7,TF,0,,Detchd,1930.0,Unf,2,TA,TA,Y,WD,Normal,143000
1150,RLD,57.0,8280,Paved,IR1,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,6,1950,1950,Gable,SS,BrkFace,BrkFace,None,0.0,TA,TA,CB,TA,TA,No,Unf,0,Unf,932,GasA,Ex,Y,FuseA,932,0,932,1,0,Gd,4,TF,1,Gd,Attchd,1950.0,Unf,1,TA,TA,Y,WD,Normal,124000
1151,RLD,134.0,17755,Paved,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1Story,5,1959,1959,Gable,SS,HdBoard,Plywood,BrkFace,132.0,TA,TA,CB,TA,TA,No,BLQ,176,Unf,1466,GasA,TA,Y,SBrkr,1466,0,1466,1,1,Fa,6,TF,2,Gd,Attchd,1959.0,Fin,2,TA,TA,Y,WD,Normal,149900
1152,RLD,90.0,14115,Paved,IR1,Lvl,AllPub,I,GS,Crawfor,Norm,Norm,1Fam,1Story,6,1956,2004,Gable,SS,Stone,Stone,None,0.0,TA,TA,PC,TA,TA,No,ALQ,296,GLQ,1073,GasA,Ex,Y,SBrkr,1811,0,1811,1,0,Ex,6,TF,1,Gd,Attchd,1956.0,Fin,2,TA,TA,Y,WD,Abnorml,230000
1153,RMD,70.04583333333333,5890,Paved,Reg,Lvl,AllPub,C,GS,IDOTRR,Norm,Norm,1Fam,1Story,6,1930,2007,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BT,TA,TA,Av,ALQ,538,Unf,816,GasA,Ex,Y,SBrkr,816,0,816,1,0,TA,5,TF,0,,Detchd,2002.0,Unf,1,TA,TA,Y,WD,Normal,120500
1154,RLD,70.04583333333333,13700,Paved,IR1,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,2Story,7,1965,1988,Gable,SS,VinylSd,VinylSd,Stone,288.0,TA,TA,CB,TA,TA,Gd,ALQ,454,Unf,864,GasA,TA,Y,SBrkr,902,918,1820,1,2,Gd,8,TF,2,Gd,Attchd,1965.0,Unf,2,TA,TA,Y,WD,Normal,201800
1155,RLD,90.0,10768,Paved,IR1,Lvl,AllPub,C,GS,Veenker,Norm,Norm,1Fam,1Story,5,1976,2004,Gable,SS,Plywood,Plywood,None,0.0,Gd,Gd,CB,Gd,TA,Gd,ALQ,1157,Unf,1437,GasA,TA,Y,SBrkr,1437,0,1437,2,0,Gd,6,TF,1,Fa,Attchd,1976.0,RFn,2,TA,TA,Y,WD,Normal,218000
1156,RLD,85.0,9350,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,SLvl,5,1965,1999,Gable,SS,BrkFace,BrkFace,None,0.0,TA,Gd,PC,TA,TA,Gd,ALQ,633,Unf,1219,GasA,Gd,Y,SBrkr,1265,0,1265,2,0,Gd,6,TF,1,Gd,Attchd,1965.0,RFn,2,TA,TA,Y,WD,Normal,179900
1157,RLD,34.0,5001,Paved,IR1,Lvl,AllPub,I,GS,NridgHt,Norm,Norm,Twnhs,1Story,7,2007,2008,Gable,SS,VinylSd,VinylSd,Stone,166.0,Gd,TA,PC,Gd,TA,No,GLQ,904,Unf,1314,GasA,Ex,Y,SBrkr,1314,0,1314,2,0,Gd,6,TF,1,Gd,Attchd,2008.0,RFn,2,TA,TA,Y,WD,Normal,230000
1158,RLD,92.0,11932,Paved,Reg,Lvl,AllPub,FR2P,GS,Somerst,Feedr,Norm,1Fam,1Story,8,2007,2008,Gable,SS,VinylSd,VinylSd,Stone,186.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,1580,GasA,Ex,Y,SBrkr,1580,0,1580,2,0,Gd,7,TF,0,,Attchd,2008.0,RFn,3,TA,TA,Y,ConLD,Partial,235128
1159,RLD,76.0,9120,Paved,Reg,Lvl,AllPub,I,GS,NWAmes,Norm,Norm,1Fam,2Story,6,1974,1974,Hip,SS,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CB,TA,TA,No,ALQ,442,Unf,901,GasA,TA,Y,SBrkr,943,933,1876,2,1,Gd,8,TF,1,TA,Attchd,1974.0,RFn,2,Gd,TA,Y,WD,Normal,185000
1160,RLD,24.0,2280,Paved,Reg,Lvl,AllPub,I,GS,NPkVill,Norm,Norm,Twnhs,2Story,6,1978,1978,Gable,SS,Plywood,Brk Cmn,None,0.0,TA,TA,CB,Gd,TA,No,ALQ,311,Unf,855,GasA,Fa,Y,SBrkr,855,601,1456,2,1,TA,7,TF,1,TA,Attchd,1978.0,Unf,2,TA,TA,Y,WD,Normal,146000
1161,RLD,70.04583333333333,14778,Paved,IR1,Low,AllPub,CulDSac,GS,Crawfor,PosN,Norm,1Fam,1Story,6,1954,2006,Hip,SS,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CB,TA,TA,No,BLQ,728,Unf,1296,GasA,Ex,Y,SBrkr,1640,0,1640,1,0,Gd,7,TF,1,Gd,Detchd,1993.0,Unf,2,TA,TA,Y,WD,Normal,224000
1162,RLD,109.0,8724,Paved,Reg,Lvl,AllPub,I,GS,Sawyer,Norm,Norm,1Fam,1Story,5,1968,1968,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,CB,Gd,TA,No,BLQ,492,Unf,894,GasA,Gd,Y,SBrkr,894,0,894,1,0,TA,5,TF,1,Po,Attchd,1968.0,Fin,2,TA,TA,Y,WD,Normal,129000
1163,RLD,60.0,12900,Paved,Reg,Lvl,AllPub,I,GS,Sawyer,Feedr,Norm,Duplex,SFoyer,4,1969,1969,Gable,SS,Plywood,Plywood,None,0.0,TA,TA,CB,Gd,TA,Av,GLQ,1198,Unf,1198,GasA,TA,Y,SBrkr,1258,0,1258,0,2,TA,6,TF,0,,CarPort,1969.0,Unf,2,Fa,TA,Y,WD,Alloca,108959
1164,RLD,70.04583333333333,16157,Paved,IR1,Lvl,AllPub,FR2P,GS,Veenker,Feedr,Norm,1Fam,SLvl,5,1978,1978,Gable,SS,Plywood,Plywood,None,0.0,TA,TA,PC,Gd,TA,Gd,ALQ,680,Rec,1360,GasA,Ex,Y,SBrkr,1432,0,1432,1,1,Gd,5,TF,1,TA,Attchd,1978.0,Unf,2,TA,TA,Y,WD,Normal,194000
1165,RLD,79.0,9541,Paved,IR1,Lvl,AllPub,I,GS,NridgHt,Norm,Norm,1Fam,1Story,7,2009,2009,Gable,SS,VinylSd,VinylSd,Stone,268.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,1502,GasA,Ex,Y,SBrkr,1502,0,1502,2,0,Gd,7,TF,0,,Attchd,2009.0,RFn,2,TA,TA,Y,New,Partial,233170
1166,RLD,64.0,10475,Paved,IR1,Lvl,AllPub,C,GS,CollgCr,Norm,Norm,1Fam,1Story,8,2008,2008,Gable,SS,VinylSd,VinylSd,Stone,72.0,Gd,TA,PC,Gd,TA,Av,Unf,0,Unf,1694,GasA,Ex,Y,SBrkr,1694,0,1694,2,0,Gd,7,TF,0,,Attchd,2008.0,RFn,3,TA,TA,Y,WD,Normal,245350
1167,RLD,58.0,10852,Paved,IR1,Lvl,AllPub,I,GS,Gilbert,RRAn,Norm,1Fam,2Story,6,2000,2000,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,PC,Gd,TA,No,GLQ,786,Unf,959,GasA,Ex,Y,SBrkr,959,712,1671,2,1,TA,7,TF,1,TA,Attchd,2000.0,Fin,2,TA,TA,Y,WD,Normal,173000
1168,RLD,120.0,13728,Paved,Reg,Lvl,AllPub,C,GS,Edwards,Norm,Norm,1Fam,2Story,6,1935,1986,Hip,SS,Stucco,Stucco,None,0.0,TA,TA,CB,TA,TA,No,Rec,626,Unf,1127,GasA,Ex,Y,SBrkr,1236,872,2108,2,0,Gd,7,TF,2,TA,Basment,1935.0,Unf,2,TA,TA,Y,WD,Normal,235000
1169,RLD,118.0,35760,Paved,IR1,Lvl,AllPub,CulDSac,GS,NoRidge,Norm,Norm,1Fam,2Story,10,1995,1996,Hip,SS,HdBoard,HdBoard,BrkFace,1378.0,Gd,Gd,PC,Ex,TA,Gd,GLQ,1387,Unf,1930,GasA,Ex,Y,SBrkr,1831,1796,3627,3,1,Gd,10,TF,1,TA,Attchd,1995.0,Fin,3,TA,TA,Y,WD,Normal,625000
1170,RLD,76.0,9880,Paved,Reg,Lvl,AllPub,I,GS,Mitchel,Norm,Norm,1Fam,SLvl,6,1977,1977,Gable,SS,Plywood,Plywood,None,0.0,TA,TA,CB,TA,TA,Av,ALQ,522,Unf,1096,GasA,TA,Y,SBrkr,1118,0,1118,1,0,TA,6,TF,1,Po,Attchd,1977.0,Fin,1,TA,TA,Y,WD,Normal,171000
1171,RLD,76.0,9120,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,6,1958,1958,Hip,SS,MetalSd,MetalSd,None,0.0,TA,TA,CB,TA,TA,No,ALQ,662,Unf,1261,GasA,Ex,Y,SBrkr,1261,0,1261,1,0,TA,6,TF,1,TA,Attchd,1958.0,RFn,2,TA,TA,Y,WD,Normal,163000
1172,FVR,35.0,4017,Paved,IR1,Lvl,AllPub,I,GS,Somerst,Norm,Norm,TwnhsE,2Story,7,2006,2007,Gable,SS,MetalSd,MetalSd,None,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,625,GasA,Ex,Y,SBrkr,625,625,1250,2,1,Gd,5,TF,0,,Detchd,2006.0,Fin,2,TA,TA,Y,WD,Normal,171900
1173,RLD,138.0,18030,Paved,IR1,Bnk,AllPub,I,GS,ClearCr,Norm,Norm,1Fam,1.5Fin,5,1946,1994,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,CB,TA,TA,No,Rec,152,BLQ,1598,GasA,TA,Y,SBrkr,1636,971,3086,3,0,Ex,12,MajD1,1,Gd,,,,0,,,Y,WD,Normal,200500
1174,RLD,80.0,16560,Paved,IR1,Lvl,AllPub,I,GS,Crawfor,Norm,Norm,1Fam,2Story,6,1932,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BT,Gd,TA,No,Rec,503,Unf,952,GasA,TA,Y,SBrkr,1170,1175,2345,2,1,TA,9,TF,1,Gd,Detchd,1932.0,Unf,2,TA,TA,Y,WD,Normal,239000
1175,RLD,85.0,10678,Paved,Reg,Lvl,AllPub,I,GS,NoRidge,Norm,Norm,1Fam,1.5Fin,8,1992,2000,Hip,SS,HdBoard,HdBoard,BrkFace,337.0,Gd,TA,PC,Gd,TA,No,GLQ,700,Unf,1683,GasA,Ex,Y,SBrkr,2129,743,2872,2,1,Gd,9,TF,1,TA,Attchd,1992.0,Fin,2,TA,TA,Y,WD,Normal,285000
1176,RLD,37.0,6951,Paved,IR1,Lvl,AllPub,CulDSac,GS,Mitchel,Norm,Norm,1Fam,1Story,5,1984,1985,Gable,SS,HdBoard,Plywood,None,0.0,TA,TA,CB,TA,TA,No,ALQ,658,Unf,876,GasA,TA,Y,SBrkr,923,0,923,1,0,TA,5,TF,0,,Attchd,1984.0,Unf,1,TA,TA,Y,WD,Normal,119500
1177,RMD,70.04583333333333,3950,Paved,Reg,Bnk,AllPub,I,GS,OldTown,Artery,Norm,1Fam,1.5Fin,6,1926,2004,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,CB,TA,TA,No,Rec,468,Unf,818,GasA,TA,Y,SBrkr,818,406,1224,1,0,TA,5,TF,0,,Detchd,1926.0,Unf,1,TA,TA,N,WD,Normal,115000
1178,RLD,54.0,7681,Paved,IR1,Lvl,AllPub,FR2P,GS,Crawfor,Norm,Norm,1Fam,1.5Fin,5,1921,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BT,TA,TA,No,Unf,0,Unf,731,GasA,Ex,Y,SBrkr,820,523,1343,1,1,TA,7,TF,1,Gd,Detchd,1921.0,Unf,1,Fa,TA,Y,WD,Normal,154900
1179,RLD,77.0,8335,Paved,Reg,Lvl,AllPub,C,GS,Edwards,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,SL,,,,,0,,0,GasA,Gd,Y,SBrkr,1124,0,1124,1,0,TA,5,MD2,1,Gd,,,,0,,,N,WD,Normal,93000
1180,RLD,70.04583333333333,11170,Paved,IR2,Lvl,AllPub,C,GS,Timber,Norm,Norm,1Fam,2Story,7,1990,1991,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,W,Gd,TA,No,LwQ,1216,Unf,1216,GasA,Ex,Y,SBrkr,1298,1216,2514,2,1,TA,8,TF,0,,Attchd,1990.0,Fin,2,TA,TA,Y,WD,Normal,250000
1181,RMD,64.0,5587,Paved,IR1,HLS,AllPub,I,MS,Crawfor,Norm,Norm,TwnhsE,1Story,8,2008,2008,Hip,SS,CemntBd,CmentBd,Stone,186.0,Ex,TA,PC,Ex,TA,Gd,GLQ,1480,Unf,1600,GasA,Ex,Y,SBrkr,1652,0,1652,2,0,Gd,5,TF,1,Gd,Attchd,2008.0,Fin,2,TA,TA,Y,New,Partial,392500
1182,RLD,160.0,15623,Paved,IR1,Lvl,AllPub,C,GS,NoRidge,Norm,Norm,1Fam,2Story,10,1996,1996,Hip,SS,Wd Sdng,ImStucc,None,0.0,Gd,TA,PC,Ex,TA,Av,GLQ,2096,Unf,2396,GasA,Ex,Y,SBrkr,2411,2065,4476,3,1,Ex,10,TF,2,TA,Attchd,1996.0,Fin,3,TA,TA,Y,WD,Abnorml,745000
1183,RLD,60.0,10800,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,1Story,5,1920,1950,Hip,SS,Stucco,Stucco,None,0.0,TA,TA,BT,TA,TA,No,Rec,821,Unf,1120,GasA,Ex,Y,SBrkr,1130,0,1130,1,0,TA,5,TF,1,Gd,Detchd,1970.0,Unf,2,TA,TA,Y,WD,Normal,120000
1184,RLD,50.0,35133,Gravel,Reg,Lvl,AllPub,I,MS,Timber,Norm,Norm,1Fam,1Story,5,1963,1963,Hip,SS,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CB,TA,TA,Gd,Rec,1159,Unf,1572,GasA,Gd,Y,SBrkr,1572,0,1572,1,1,TA,5,TF,2,TA,2TFes,1963.0,RFn,3,TA,TA,Y,WD,Normal,186700
1185,RLD,60.0,9738,Paved,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1.5Fin,5,1924,1950,Gable,SS,AsbShng,AsbShng,None,0.0,TA,Gd,BT,TA,TA,No,BLQ,392,Unf,784,GasA,Gd,Y,SBrkr,949,272,1221,1,0,TA,7,TF,0,,Attchd,1965.0,Unf,1,TA,TA,Y,WD,Normal,104900
1186,RLD,107.0,10615,Paved,IR1,Bnk,AllPub,C,MS,OldTown,Artery,Artery,2fmCon,2Story,3,1900,1970,Gable,SS,HdBoard,HdBoard,None,0.0,TA,TA,CB,Fa,TA,Mn,BLQ,440,Unf,978,GasA,TA,Y,SBrkr,1014,685,1699,2,0,TA,7,TF,0,,CarPort,1920.0,Unf,2,Fa,Fa,Y,WD,Abnorml,95000
1187,RLD,89.0,12461,Paved,Reg,Lvl,AllPub,C,GS,NoRidge,Norm,Norm,1Fam,1Story,8,1994,1995,Gable,SS,ImStucc,ImStucc,None,0.0,Gd,TA,PC,Gd,TA,No,GLQ,1456,Unf,1624,GasA,Ex,Y,SBrkr,1624,0,1624,2,0,Gd,5,TF,1,Fa,Attchd,1994.0,RFn,3,TA,TA,Y,WD,Normal,262000
1188,RLD,68.0,8935,Paved,IR1,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,2Story,7,2002,2002,Gable,SS,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,831,GasA,Ex,Y,SBrkr,831,829,1660,2,1,Gd,7,TF,0,,Attchd,2002.0,RFn,2,TA,TA,Y,WD,Normal,195000
